periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_fechanacimiento;estu_genero;estu_grado;estu_horassemanatrabaja;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_privado_libertad;estu_repite;estu_tiporemuneracion;fami_comecarnepescadohuevo;fami_comecerealfrutoslegumbre;fami_comelechederivados;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_situacioneconomica;fami_tieneautomovil;fami_tienecomputador;fami_tieneconsolavideojuegos;fami_tienehornomicroogas;fami_tieneinternet;fami_tienelavadora;fami_tienemotocicleta;fami_tieneserviciotv;fami_trabajolabormadre;fami_trabajolaborpadre;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20242;SB11202430065182;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;111001104299;111001104299;11;11001;140616;BOGOTÁ;MIXTO;MAÑANA;BOGOTÁ D.C.;OFICIAL;COLEGIO ALFONSO REYES ECHANDIA (IED);ALFONSO REYES ECHANDIA (INST EDUC DIST);S;2;A1;3;2;2;S;11;11001;11;11001;;;BOGOTÁ;BOGOTÁ;N;14/05/2007;F;11;Menos de 10 horas;;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;2;;COLOMBIA;N;0;No;;;;Dos;;;Estrato 2;;3 a 4;Igual;No;No;No;No;;Si;No;;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;35;52;54;66;43;59;46;257;51;59;50;51
20242;SB11202430457412;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;311001001952;311001001952;11;11001;51862;BOGOTÁ;MIXTO;COMPLETA;BOGOTÁ D.C.;NO OFICIAL;COL DEL SANTISIMO ROSARIO;COL DEL SANTISIMO ROSARIO;S;3;A-;3;3;2;S;11;11001;11;11001;Entre 1 y 3 horas;No leo por entretenimiento;BOGOTÁ;BOGOTÁ;N;19/11/2007;M;11;;48.332214;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;3;2;COLOMBIA;N;0;;3 a 5 veces por semana;1 o 2 veces por semana;Nunca o rara vez comemos eso;;Educación profesional incompleta;No sabe;Estrato 2;11 A 25 LIBROS;3 a 4;;;;;;No;;;Si;No sabe;;90;75;39;67;79;61;65;294;47;59;63;52
20242;SB11202430611551;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;105001026000;105001026000;5;5001;663294;ANTIOQUIA;MIXTO;NOCHE;MEDELLÍN;OFICIAL;INST EDUC CIUDADELA NUEVO OCCIDENTE;INST EDUC CIUDADELA NUEVO OCCIDENTE;S;2;A1;3;2;2;S;5;5001;5;5042;Entre 30 y 60 minutos;30 minutos o menos;ANTIOQUIA;ANTIOQUIA;N;21/10/2004;M;26;Menos de 10 horas;47.973755;MEDELLÍN;SANTA FÉ DE ANTIOQUIA;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Dos;Primaria completa;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;5 a 6;Mejor;No;No;Si;Si;No;Si;Si;No;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Pensionado;43;41;62;44;42;30;48;242;54;53;50;41
20242;SB11202430042271;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;205088000430;205088000430;5;5088;101972;ANTIOQUIA;MIXTO;TARDE;BELLO;OFICIAL;INSTITUCIÓN EDUCATIVA LA UNION;INSTITUCIÓN EDUCATIVA LA UNION;S;1;A-;2;2;1;S;5;5664;5;5088;Entre 30 y 60 minutos;30 minutos o menos;ANTIOQUIA;ANTIOQUIA;N;26/05/2007;M;11;Menos de 10 horas;50.818344;SAN PEDRO DE LOS MILAGROS;BELLO;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;Nunca o rara vez comemos eso;Todos o casi todos los días;Tres;Primaria completa;Primaria incompleta;Sin Estrato;MÁS DE 100 LIBROS;5 a 6;Mejor;Si;Si;No;Si;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;7;8;22;8;18;8;35;183;42;38;40;32
20242;SB11202430293433;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;219142000671;219142000671;19;19300;36970;CAUCA;MIXTO;MAÑANA;GUACHENÉ;OFICIAL;I.E. JORGE ELIÉCER GAITÁN;JORGE ELIECER GAITAN (SEDE PRINCIPAL);S;2;A-;2;2;1;S;19;19573;19;19300;30 minutos o menos;Entre 30 y 60 minutos;CAUCA;CAUCA;N;23/12/2006;F;11;0;45.371666;PUERTO TEJADA;GUACHENÉ;COLOMBIA;2;2;COLOMBIA;N;0;No;Todos o casi todos los días;3 a 5 veces por semana;1 o 2 veces por semana;Cuatro;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 3;0 A 10 LIBROS;5 a 6;Igual;No;No;No;No;No;No;Si;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Es vendedor o trabaja en atención al público;32;10;4;15;12;5;44;190;31;43;37;30
20242;SB11202430128556;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;113667000016;113667000016;13;13667;43042;BOLIVAR;MIXTO;MAÑANA;SAN MARTÍN DE LOBA;OFICIAL;INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y MINERA DE SAN MARTÍN DE LOBA;I.E.T.A. Y MINERA DE SAN MARTIN DE LOBA - SEDE PRINCIPAL;S;3;A1;3;3;3;S;13;13667;13;13667;30 minutos o menos;Entre 30 y 60 minutos;BOLIVAR;BOLIVAR;N;16/09/2007;F;11;0;42.212368;SAN MARTÍN DE LOBA;SAN MARTÍN DE LOBA;COLOMBIA;2;2;COLOMBIA;N;0;No;Todos o casi todos los días;1 o 2 veces por semana;Todos o casi todos los días;Dos;Secundaria (Bachillerato) incompleta;No sabe;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;No;No;Si;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;No sabe;80;74;65;75;67;71;60;292;55;61;58;56
20242;SB11202430572959;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;350001007093;350001007093;50;50001;95638;META;MIXTO;SABATINA;VILLAVICENCIO;NO OFICIAL;INSTITUO MAYOR DEL META;INSTITUTO MAYOR DEL META;S;2;A1;3;3;2;S;50;50001;50;50001;Más de 3 horas;30 minutos o menos;META;META;N;23/10/2007;M;26;;48.33778;VILLAVICENCIO;VILLAVICENCIO;COLOMBIA;3;2;COLOMBIA;N;0;;Todos o casi todos los días;Nunca o rara vez comemos eso;1 o 2 veces por semana;;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;3 a 4;;;;;;;;;;Trabaja en el hogar, no trabaja o estudia;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;64;59;69;60;48;56;55;269;57;57;52;50
20242;SB11202430400931;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;113430003096;113430003096;13;13430;221630;BOLIVAR;MIXTO;MAÑANA;MAGANGUÉ;OFICIAL;I.E. SAN JOSE NO 1;SAN JOSE NO 1 - SEDE PRINCIPAL;S;2;A-;3;2;2;S;13;13430;13;13430;30 minutos o menos;30 minutos o menos;BOLIVAR;BOLIVAR;N;13/07/2008;F;11;Menos de 10 horas;36.461403;MAGANGUÉ;MAGANGUÉ;COLOMBIA;2;1;COLOMBIA;N;0;No;Nunca o rara vez comemos eso;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Primaria incompleta;Primaria incompleta;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;No;No;No;Si;No;No;No;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;29;35;30;40;40;33;44;233;45;52;49;42
20242;SB11202430431571;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;105001015091;105001015091;5;5001;733691;ANTIOQUIA;MIXTO;UNICA;MEDELLÍN;OFICIAL;INSTITUCION EDUCATIVA FE Y ALEGRIA GRANIZAL;INST EDUC FE Y ALEGRIA GRANIZAL;S;1;A-;3;2;2;S;5;5001;5;5001;30 minutos o menos;No leo por entretenimiento;ANTIOQUIA;ANTIOQUIA;N;28/09/2005;M;11;Entre 11 y 20 horas;41.430302;MEDELLÍN;MEDELLÍN;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;1 o 2 veces por semana;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;5 a 6;Peor;No;No;No;No;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;No aplica;9;33;7;74;13;66;36;230;34;61;37;54
20242;SB11202430372321;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;318753004548;318753004548;18;18753;753855;CAQUETA;MIXTO;SABATINA;SAN VICENTE DEL CAGUÁN;NO OFICIAL;IDEHA;IDEHA_SANVICENTE;N;2;A1;3;3;3;S;18;18753;18;18753;Más de 3 horas;No leo por entretenimiento;CAQUETA;CAQUETA;N;05/08/2006;M;26;Más de 30 horas;44.437984;SAN VICENTE DEL CAGUÁN;SAN VICENTE DEL CAGUÁN;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Tres;Secundaria (Bachillerato) completa;No sabe;Estrato 1;0 A 10 LIBROS;7 a 8;Peor;No;No;No;Si;No;Si;Si;No;Es vendedor o trabaja en atención al público;No aplica;53;67;58;59;62;83;51;281;52;57;57;61
20242;SB11202430339621;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;170215000055;170215000055;70;70215;97956;SUCRE;MIXTO;MAÑANA;COROZAL;OFICIAL;I.E. FRANCISCO JOSE DE CALDAS;I.E. FRANCISCO JOSE DE CALDAS - SEDE PRINCIPAL;S;2;A-;2;2;2;S;70;70215;70;70771;30 minutos o menos;Entre 30 y 60 minutos;SUCRE;SUCRE;N;17/08/2008;F;11;Entre 21 y 30 horas;54.008533;COROZAL;SUCRE;COLOMBIA;2;3;COLOMBIA;N;0;Si, en efectivo y especie;Todos o casi todos los días;1 o 2 veces por semana;Todos o casi todos los días;Cinco;Técnica o tecnológica completa;Técnica o tecnológica completa;Estrato 2;MÁS DE 100 LIBROS;7 a 8;;No;No;Si;No;No;Si;Si;Si;No sabe;No sabe;23;25;23;11;39;37;42;217;43;40;49;43
20242;SB11202430314443;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;376275001520;376275001520;76;76275;142828;VALLE;MIXTO;MAÑANA;FLORIDA;NO OFICIAL;INST PEDAG ADONAY;INST PEDAGOGICO ADONAY;S;2;A-;3;3;3;S;76;76275;76;76275;;;VALLE;VALLE;N;09/08/2007;F;11;;;FLORIDA;FLORIDA;COLOMBIA;3;;COLOMBIA;N;0;;;;;;;;Estrato 2;;;;;;;;;;;;;;52;54;37;38;49;73;51;261;46;51;52;57
20242;SB11202430611540;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;105001026000;105001026000;5;5001;663294;ANTIOQUIA;MIXTO;NOCHE;MEDELLÍN;OFICIAL;INST EDUC CIUDADELA NUEVO OCCIDENTE;INST EDUC CIUDADELA NUEVO OCCIDENTE;S;1;A-;1;1;1;S;5;5001;5;5001;No Navega Internet;No leo por entretenimiento;ANTIOQUIA;ANTIOQUIA;N;17/12/2003;F;26;Menos de 10 horas;51.760067;MEDELLÍN;MEDELLÍN;COLOMBIA;2;3;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;3 a 5 veces por semana;Todos o casi todos los días;Tres;Primaria incompleta;No sabe;;;3 a 4;Igual;No;Si;No;Si;Si;Si;No;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;2;1;1;1;4;2;31;144;27;29;29;27
20242;SB11202430212236;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;125899000762;125899000762;25;25899;9514;CUNDINAMARCA;MIXTO;MAÑANA;ZIPAQUIRÁ;OFICIAL;I.E.M. SANTIAGO PEREZ;I.E.M. SANTIAGO PEREZ - SEDE PRINCIPAL;S;3;B1;4;3;3;S;25;25899;25;25899;30 minutos o menos;Entre 30 y 60 minutos;CUNDINAMARCA;CUNDINAMARCA;N;11/04/2007;M;11;0;68.24649;ZIPAQUIRÁ;ZIPAQUIRÁ;COLOMBIA;3;4;COLOMBIA;N;0;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Tres;Secundaria (Bachillerato) incompleta;Postgrado;Estrato 4;26 A 100 LIBROS;3 a 4;Mejor;Si;Si;Si;Si;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;No aplica;90;95;92;99;82;96;65;344;72;76;64;69
20242;SB11202430056829;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;147001001206;147001001206;47;47001;733642;MAGDALENA;MIXTO;UNICA;SANTA MARTA;OFICIAL;IED TECNICO INDUSTRIAL;SEDE 01 TECNICO INDUSTRIAL;S;2;A-;2;2;1;S;47;47001;47;47001;Más de 3 horas;Entre 1 y 2 horas;MAGDALENA;MAGDALENA;N;05/01/2008;M;11;Entre 11 y 20 horas;51.943703;SANTA MARTA;SANTA MARTA;COLOMBIA;3;3;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;3 a 4;Mejor;No;Si;No;No;Si;Si;Si;Si;Es vendedor o trabaja en atención al público;Es vendedor o trabaja en atención al público;28;26;18;27;40;21;43;220;41;47;49;38
20242;SB11202430371188;ESTUDIANTE;CC;RURAL;N;A;ACADÉMICO;268255000317;268255000317;68;68255;113688;SANTANDER;MIXTO;MAÑANA;EL PLAYÓN;OFICIAL;COLEGIO SAN FRANCISCO DE ASIS;COLEGIO SAN FRANCISCO DE ASIS;S;2;A-;1;2;1;S;68;68255;68;68255;30 minutos o menos;No leo por entretenimiento;SANTANDER;SANTANDER;N;18/10/2004;M;11;Menos de 10 horas;34.479328;EL PLAYÓN;EL PLAYÓN;COLOMBIA;2;1;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) incompleta;Primaria incompleta;Sin Estrato;0 A 10 LIBROS;3 a 4;Mejor;No;No;No;No;No;No;No;Si;No aplica;Es agricultor, pesquero o jornalero;24;10;17;4;16;15;42;190;41;35;39;35
